Record ID,Source Row ID,Record Kind,Department,Role,Production Type,Budget Band,Rate Type,Experience Level,Rate Value,Rate Text,Currency,Rate Unit,Holiday Pay Treatment,Other Component,Source PDF,Source Page,Source Table / Section,Source Notes,Extraction Status
RR006515,SR02485,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Feature £1m-£5m,11 hr day (base x 11),,,N/A,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006516,SR02485,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Micro <£1m,11 hr day (base x 11),,,N/A,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006517,SR02485,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Medium £5m-£15m,11 hr day (base x 11),,394.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006518,SR02485,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film High £15m-£30m,11 hr day (base x 11),,446.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006519,SR02485,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Premium £30m-£100m,11 hr day (base x 11),,522.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006520,SR02485,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Blockbuster £100m-£200m,11 hr day (base x 11),,570.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006521,SR02486,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Feature £1m-£5m,55 hr week (base x 55),,,N/A,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006522,SR02486,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Micro <£1m,55 hr week (base x 55),,,N/A,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006523,SR02486,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Medium £5m-£15m,55 hr week (base x 55),,1970.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006524,SR02486,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film High £15m-£30m,55 hr week (base x 55),,2230.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006525,SR02486,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Premium £30m-£100m,55 hr week (base x 55),,2610.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006526,SR02486,Base / package rate,Post-Production Editorial,VFX Editor,Film,Film Blockbuster £100m-£200m,55 hr week (base x 55),,2850.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,2,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006527,SR02487,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Feature £1m-£5m,Base rate (hour),,30.0,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006528,SR02487,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Micro <£1m,Base rate (hour),,21.0,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006529,SR02487,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Medium £5m-£15m,Base rate (hour),,35.82,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006530,SR02487,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film High £15m-£30m,Base rate (hour),,40.45,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006531,SR02487,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Premium £30m-£100m,Base rate (hour),,44.73,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006532,SR02487,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Blockbuster £100m-£200m,Base rate (hour),,47.27,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006533,SR02488,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Feature £1m-£5m,11 hr day (base x 11),,330.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006534,SR02488,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Micro <£1m,11 hr day (base x 11),,231.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006535,SR02488,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Medium £5m-£15m,11 hr day (base x 11),,394.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006536,SR02488,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film High £15m-£30m,11 hr day (base x 11),,445.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006537,SR02488,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Premium £30m-£100m,11 hr day (base x 11),,492.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006538,SR02488,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Blockbuster £100m-£200m,11 hr day (base x 11),,520.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006539,SR02489,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Feature £1m-£5m,55 hr week (base x 55),,1650.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006540,SR02489,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Micro <£1m,55 hr week (base x 55),,1155.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006541,SR02489,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Medium £5m-£15m,55 hr week (base x 55),,1970.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006542,SR02489,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film High £15m-£30m,55 hr week (base x 55),,2225.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006543,SR02489,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Premium £30m-£100m,55 hr week (base x 55),,2460.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006544,SR02489,Base / package rate,Post-Production Editorial,1st Assistant Editor,Film,Film Blockbuster £100m-£200m,55 hr week (base x 55),,2600.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006545,SR02490,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Feature £1m-£5m,Base rate (hour),,,N/A,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006546,SR02490,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Micro <£1m,Base rate (hour),,,N/A,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006547,SR02490,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Medium £5m-£15m,Base rate (hour),,23.45,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006548,SR02490,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film High £15m-£30m,Base rate (hour),,26.0,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006549,SR02490,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Premium £30m-£100m,Base rate (hour),,33.27,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006550,SR02490,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Blockbuster £100m-£200m,Base rate (hour),,36.36,,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006551,SR02491,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Feature £1m-£5m,11 hr day (base x 11),,,N/A,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006552,SR02491,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Micro <£1m,11 hr day (base x 11),,,N/A,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006553,SR02491,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Medium £5m-£15m,11 hr day (base x 11),,258.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006554,SR02491,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film High £15m-£30m,11 hr day (base x 11),,286.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006555,SR02491,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Premium £30m-£100m,11 hr day (base x 11),,366.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006556,SR02491,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Blockbuster £100m-£200m,11 hr day (base x 11),,400.0,,GBP,day,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006557,SR02492,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Feature £1m-£5m,55 hr week (base x 55),,,N/A,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006558,SR02492,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Micro <£1m,55 hr week (base x 55),,,N/A,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006559,SR02492,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Medium £5m-£15m,55 hr week (base x 55),,1290.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006560,SR02492,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film High £15m-£30m,55 hr week (base x 55),,1430.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006561,SR02492,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Premium £30m-£100m,55 hr week (base x 55),,1830.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006562,SR02492,Base / package rate,Post-Production Editorial,VFX Assistant Editor,Film,Film Blockbuster £100m-£200m,55 hr week (base x 55),,2000.0,,GBP,week,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
RR006563,SR02493,Base / package rate,Post-Production Editorial,2nd Assistant Editor,Film,Film Feature £1m-£5m,Base rate (hour),,,N/A,GBP,hour,Included,,PPF-ratecard-feature-film-2023-2024.pdf,3,Feature Film rate card 2023-2024,Exact six source bands; inclusive of holiday pay.,Verified
